,latitud,longitud,property_rooms,property_surface_total,property_type_Departamento,property_type_PH
257911,-34.5888934,-58.4054546,4.0,82.0,1,0
176158,-34.59106363577297,-58.45165081713301,3.0,61.0,1,0
266788,-34.627811,-58.432048,1.0,37.0,1,0
376515,-34.5808729,-58.4059215,4.0,147.0,1,0
358709,-34.5968144,-58.401907,2.0,49.0,1,0
444000,-34.5921897,-58.3970878,2.0,32.0,1,0
238348,-34.5617075664,-58.4501731396,3.0,57.0,1,0
387715,-34.6500231,-58.5040095,4.0,114.0,0,1
375188,-34.6244408,-58.4158254,1.0,41.0,1,0
260178,-34.5422956,-58.4642452,1.0,67.0,1,0
401736,-34.6132348207,-58.4310977386,2.0,70.0,1,0
351495,-34.6146142,-58.4939356,4.0,127.0,0,1
287717,-34.6206078,-58.4048035,1.0,24.0,1,0
260390,-34.5958762,-58.4246433,1.0,26.0,1,0
48723,-34.5538702,-58.4469901,3.0,109.0,0,1
385676,-34.5933048,-58.39169,5.0,200.0,1,0
259701,-34.6281787,-58.3671765,3.0,60.0,1,0
397545,-34.5955224654,-58.422203064,3.0,32.0,1,0
12714,-34.580818,-58.491051,2.0,47.0,1,0
406297,-34.5956796,-58.4138941,2.0,39.0,1,0
387690,-34.6304375,-58.4230889,3.0,106.0,0,1
277350,-34.5665363,-58.456862,4.0,130.0,1,0
381241,-34.5694746,-58.4314031,3.0,85.0,1,0
416281,-34.6336177,-58.3888949,2.0,50.0,1,0
118937,-34.6239202,-58.4447947,1.0,36.0,1,0
278945,-34.5582269,-58.4583569,1.0,35.0,1,0
130845,-34.6215227,-58.4015148,5.0,252.0,0,0
109012,-34.5654883,-58.4860519,1.0,36.0,1,0
303164,-34.5994553,-58.4026097,1.0,37.0,1,0
98919,-34.6075207,-58.4290566,3.0,45.0,1,0
51386,-34.5987867,-58.3941425,4.0,109.0,1,0
46764,-34.5701256,-58.4470656,3.0,132.0,1,0
412817,-34.6072455,-58.4837123,3.0,66.0,1,0
449558,-34.5439071878,-58.4661344902,2.0,66.0,1,0
158270,-34.5589255,-58.4459747,4.0,146.0,1,0
452152,-34.6050849,-58.463468,3.0,78.0,1,0
240327,-34.616603,-58.43714,3.0,72.0,1,0
248389,-34.5991989,-58.3714669,1.0,35.0,1,0
116644,-34.6120186,-58.4488699,4.0,248.0,0,1
105367,-34.5946922747,-58.402633667,2.0,43.0,1,0
457922,-34.5633106,-58.4633898,3.0,120.0,1,0
75653,-34.5819207,-58.4764036,4.0,190.0,0,0
226179,-34.556711,-58.47041,1.0,28.0,1,0
366650,-34.584428,-58.4054776,1.0,30.0,1,0
166134,-34.626482,-58.503311,3.0,104.0,0,0
371813,-34.59130786066656,-58.4530871517878,3.0,105.0,0,1
397215,-34.544389,-58.46141,2.0,46.0,1,0
17179,-34.5998049,-58.3930674,6.0,150.0,1,0
399690,-34.6260285,-58.3853741,3.0,75.0,1,0
92046,-34.5909668,-58.4120988,4.0,87.0,1,0
367614,-34.598995,-58.433689,1.0,34.0,1,0
83815,-34.5977858,-58.4147278,3.0,76.0,1,0
406597,-34.5932252,-58.3962848,2.0,70.0,1,0
124896,-34.6267408,-58.4310223,1.0,47.0,1,0
14488,-34.5800123,-58.4326963,1.0,33.0,1,0
287435,-34.591112,-58.4043783,3.0,68.9,1,0
419660,-34.5978379,-58.4861186,3.0,75.0,1,0
260331,-34.5706531,-58.4431096,5.0,182.0,1,0
425361,-34.5435732,-58.4620399,1.0,43.0,1,0
74361,-34.5794167,-58.4112346,4.0,172.0,1,0
71322,-34.622323,-58.434326,3.0,58.0,1,0
256235,-34.5952672,-58.4192854,4.0,122.8,1,0
332704,-34.6074105,-58.463192,4.0,112.0,1,0
411219,-34.581682,-58.4226071,3.0,113.0,1,0
436258,-34.5591801,-58.4590666,2.0,56.0,1,0
270855,-34.624851,-58.434546,4.0,88.0,1,0
75786,-34.6101465909,-58.4979915619,1.0,35.0,1,0
117713,-34.5568482,-58.4624431,2.0,59.0,1,0
242585,-34.5671440833,-58.4852600089,2.0,46.0,1,0
401787,-34.572507,-58.4470466,3.0,66.0,1,0
72344,-34.5961819,-58.4232242,3.0,27.0,1,0
459578,-34.5724833,-58.4442655,2.0,73.0,1,0
187647,-34.6270681,-58.458651,3.0,69.0,1,0
178909,-34.5834729,-58.4339054,3.0,67.0,1,0
358739,-34.605539,-58.4040123,2.0,30.0,1,0
138123,-34.655452,-58.5088176,2.0,100.0,0,1
266563,-34.6079926,-58.3908413,3.0,55.0,1,0
77297,-34.5546773,-58.4653859,2.0,43.0,1,0
190547,-34.5976123,-58.4193162,2.0,66.1,1,0
421975,-34.6162783,-58.4653587,2.0,72.0,1,0
269278,-34.6126056,-58.4806247,2.0,41.0,1,0
378464,-34.6429692,-58.4687285,4.0,220.0,0,1
129387,-34.614753,-58.4766043,2.0,54.0,1,0
287075,-34.5989054,-58.376168,4.0,69.0,1,0
158101,-34.5730547,-58.4417087,3.0,50.0,1,0
224403,-34.6151405,-58.3732755,1.0,22.0,1,0
379830,-34.618044,-58.443262,4.0,94.0,1,0
1160,-34.6038187,-58.51075,3.0,64.0,0,1
427119,-34.5554226,-58.4566771,3.0,76.0,1,0
34101,-34.5522422,-58.4672651,2.0,51.0,1,0
96786,-34.577711,-58.4867834,3.0,85.0,1,0
420748,-34.596109,-58.4069638,4.0,80.0,1,0
137063,-34.5819099,-58.4493808,1.0,36.0,1,0
366221,-34.5507159,-58.4536949,4.0,145.0,1,0
459722,-34.5871956,-58.386435,3.0,109.0,1,0
345045,-34.5878971,-58.4507074,1.0,25.0,1,0
107667,-34.6064996,-58.4356338,3.0,64.0,1,0
18709,-34.63206,-58.386455,5.0,79.0,0,1
365453,-34.5823589368,-58.4080270656,3.0,130.0,1,0
115231,-34.61858,-58.42974,4.0,102.0,1,0
281194,-34.6142161,-58.3788418,1.0,39.3,1,0
448284,-34.6386009,-58.4207246,2.0,34.0,1,0
289424,-34.6161298,-58.5022792,1.0,41.0,1,0
67953,-34.5506361175,-58.4575384855,1.0,36.0,1,0
316870,-34.6174739,-58.4053056,4.0,111.0,0,1
156541,-34.5876963,-58.4345211,3.0,99.0,0,1
356578,-34.5778473178,-58.4389330757,1.0,49.0,1,0
92721,-34.5928519,-58.3972753,3.0,143.7,1,0
76739,-34.5874386,-58.3856557,2.0,29.0,1,0
111283,-34.6104618,-58.3835303,1.0,45.0,1,0
317207,-34.5927456911,-58.4121121443,5.0,220.0,1,0
186232,-34.6231506,-58.5133757,1.0,36.0,1,0
40691,-34.5795923,-58.4041948,2.0,33.0,1,0
449565,-34.541616,-58.4733768,2.0,48.0,1,0
190707,-34.6359921,-58.4492235,3.0,80.0,1,0
281127,-34.5549921,-58.4875279,3.0,66.0,1,0
115450,-34.6166295,-58.5188688,1.0,41.0,1,0
409976,-34.5925690496,-58.4343315638,3.0,113.0,1,0
409235,-34.5946545,-58.4210557,1.0,37.0,1,0
316602,-34.5589521,-58.4460034,4.0,114.0,1,0
332156,-34.5534913,-58.4609771,2.0,56.0,1,0
398144,-34.55978,-58.454671,5.0,162.0,1,0
352460,-34.6422259362,-58.5112747614,4.0,115.0,1,0
318904,-34.5794789,-58.4408247,1.0,35.0,1,0
196821,-34.577317,-58.448379,5.0,117.0,0,1
252880,-34.5734648,-58.4419376,4.0,139.0,1,0
235488,-34.59898,-58.4400106,2.0,54.0,1,0
121850,-34.630173,-58.428225,2.0,50.0,1,0
289412,-34.5905216,-58.4111009,1.0,49.9,1,0
73736,-34.5787346,-58.4740778,3.0,95.0,1,0
159321,-34.6226607,-58.4469265,4.0,93.0,1,0
105867,-34.6034639,-58.424194,1.0,29.0,1,0
426160,-34.5688909,-58.4449999,3.0,80.0,1,0
338137,-34.611826,-58.516024,3.0,81.0,1,0
187831,-34.5937255,-58.4046648,5.0,138.0,1,0
228246,-34.5743455,-58.4733983,2.0,63.0,1,0
20545,-34.5985871,-58.4232657,2.0,40.0,1,0
346988,-34.5607246,-58.4729828,3.0,57.0,1,0
280111,-34.5970718208,-58.3860258301,3.0,90.0,1,0
144281,-34.5951634344,-58.4434738962,2.0,38.0,1,0
87921,-34.5560239,-58.4606358,1.0,23.0,1,0
181748,-34.5798534258,-58.4065818787,3.0,118.0,1,0
436271,-34.6057557,-58.3929327,2.0,44.0,1,0
390197,-34.6103392,-58.4480226,2.0,28.0,1,0
338434,-34.6481571,-58.505016,3.0,140.0,0,1
425556,-34.5989667848,-58.4140276909,1.0,27.0,1,0
277793,-34.580379,-58.471102,1.0,32.0,1,0
80300,-34.5497872,-58.4634726,2.0,62.0,1,0
428123,-34.552283,-58.483403,2.0,46.0,1,0
306046,-34.5506766,-58.4681514,2.0,46.0,1,0
271949,-34.5377693,-58.4658577,4.0,120.0,1,0
23247,-34.5937092,-58.499713,2.0,50.0,1,0
453248,-34.578703,-58.4646661,1.0,49.0,1,0
349956,-34.5929856,-58.4091786,4.0,72.0,1,0
266143,-34.610386,-58.42466,3.0,88.0,0,1
256771,-34.5570942,-58.4638682,4.0,90.0,1,0
379642,-34.56223,-58.4434208,4.0,183.4,1,0
169846,-34.5412501,-58.4729664,2.0,55.0,1,0
226210,-34.648182,-58.525927,1.0,36.0,1,0
26383,-34.6010942,-58.4315516,2.0,40.0,1,0
47753,-34.5998506,-58.3763743,1.0,28.0,1,0
437883,-34.5595417,-58.4533925,4.0,88.0,1,0
192107,-34.5943269,-58.3981891,4.0,202.0,1,0
320286,-34.5544765,-58.4736444,5.0,188.0,0,0
454509,-34.6225509,-58.5094882,2.0,52.0,1,0
295995,-34.598964,-58.433651,1.0,34.0,1,0
215256,-34.6036835,-58.4151549,1.0,28.0,1,0
136234,-34.5526914,-58.4741364,4.0,147.0,0,1
172865,-34.6020582,-58.5218993,4.0,119.0,0,1
80314,-34.6158168,-58.4170916,1.0,44.0,1,0
310486,-34.5945623,-58.4132563,3.0,32.0,1,0
317213,-34.5975439,-58.4006219,3.0,50.0,1,0
99002,-34.5653181944,-58.4349397862,4.0,121.0,1,0
41974,-34.5806911,-58.484337,4.0,70.0,1,0
355828,-34.6039801,-58.392138,3.0,66.0,1,0
193566,-34.5956603,-58.4096285,2.0,62.0,1,0
172844,-34.5893042,-58.4941464,5.0,100.0,0,1
382871,-34.591518,-58.3995091,3.0,65.0,1,0
331882,-34.6049903,-58.4044291,3.0,60.8,1,0
201733,-34.5942073,-58.4143637,4.0,78.0,1,0
446110,-34.5785633,-58.4352808,1.0,71.0,1,0
320956,-34.624894,-58.5172331,3.0,80.0,0,0
324058,-34.626109,-58.4353834,2.0,57.0,0,1
323748,-34.5551083476,-58.4903099938,1.0,40.0,1,0
365346,-34.5829945176,-58.4275831259,1.0,33.0,1,0
375847,-34.5859050529,-58.4054137979,4.0,245.0,1,0
240142,-34.5654569,-58.465499,4.0,113.0,1,0
227841,-34.587280262523464,-58.44315963257766,4.0,137.0,1,0
438523,-34.5382987,-58.4653321,3.0,80.0,1,0
27430,-34.6037869,-58.414353,3.0,49.0,1,0
361819,-34.5722186,-58.4314934,3.0,123.8,1,0
178164,-34.5500055,-58.4829584,2.0,43.0,1,0
296070,-34.5843659,-58.5112284,2.0,40.0,1,0
172538,-34.550093,-58.483034,1.0,33.0,1,0
164441,-34.5732162462,-58.4798315814,3.0,55.0,1,0
403318,-34.6130819,-58.5041947,2.0,45.0,1,0
44953,-34.624609,-58.464289,4.0,125.0,1,0
399813,-34.62586,-58.393253,4.0,73.0,1,0
289683,-34.6330274,-58.4113479,3.0,90.0,0,1
48621,-34.5988705,-58.3756481,1.0,28.0,1,0
313788,-34.630515,-58.406335,5.0,123.0,0,1
123434,-34.6301109,-58.3704577,2.0,34.0,1,0
179896,-34.588814932340696,-58.44726624562913,4.0,153.0,1,0
31363,-34.5737389,-58.455236,2.0,33.0,1,0
321071,-34.593289,-58.399491,2.0,38.0,1,0
321845,-34.5805901,-58.4971861,3.0,79.0,0,1
167126,-34.598602262,-58.4248200947,2.0,52.0,1,0
123491,-34.6334125,-58.473937,1.0,35.0,1,0
340164,-34.5733003,-58.4909326,4.0,79.0,1,0
438078,-34.6189996,-58.3605534,1.0,51.0,1,0
267031,-34.6790995732,-58.4755897522,2.0,58.0,1,0
230995,-34.5887832,-58.4489077,1.0,51.0,1,0
183778,-34.5842047524,-58.4161994005,3.0,107.0,1,0
157217,-34.59243616903084,-58.454736873535154,2.0,40.0,1,0
84018,-34.632447,-58.480465,3.0,54.0,1,0
434496,-34.5943837,-58.4950571,2.0,39.0,1,0
189809,-34.58705828338892,-58.44383859948263,6.0,244.0,1,0
347396,-34.5944229,-58.3979344,6.0,170.0,1,0
72557,-34.6234323,-58.3741786,4.0,76.0,1,0
160409,-34.595687,-58.4392252,3.0,69.0,1,0
358761,-34.6193809657,-58.4404045529,4.0,114.0,1,0
145701,-34.5865100182,-58.4205879248,3.0,71.0,1,0
437756,-34.5889987,-58.4289817,3.0,60.0,1,0
95519,-34.6269661,-58.4884229,5.0,208.0,0,1
225294,-34.5902735,-58.5045424,3.0,65.0,1,0
158365,-34.5941912,-58.3800706,5.0,153.0,1,0
292168,-34.5796585,-58.4461809,4.0,247.0,0,1
126029,-34.5870715,-58.4268846,1.0,31.0,1,0
246538,-34.5774132,-58.4332759,1.0,32.0,1,0
94688,-34.6135379056,-58.4814872422,3.0,75.0,1,0
34700,-34.587888,-58.45229,3.0,77.0,1,0
18901,-34.6045119,-58.4019624,4.0,110.0,1,0
328391,-34.615045434,-58.4967017436,2.0,35.0,1,0
174328,-34.6049545,-58.3999045,2.0,34.0,1,0
179065,-34.6031451,-58.3919888,3.0,169.0,1,0
339803,-34.6313535,-58.4748572,3.0,67.0,1,0
28196,-34.6282465,-58.4844109,2.0,55.0,1,0
335920,-34.5992257,-58.4253043,2.0,44.0,1,0
334668,-34.5934403,-58.4421862,2.0,50.0,1,0
256701,-34.5607505,-58.4470228,4.0,129.0,1,0
262715,-34.5660801,-58.4650261,2.0,54.0,1,0
50647,-34.5675121986,-58.4550976753,2.0,36.0,1,0
227223,-34.5657841,-58.4489965,4.0,144.0,1,0
261160,-34.5947822,-58.508229,3.0,61.0,1,0
297862,-34.5759191,-58.4303322,2.0,53.0,1,0
451346,-34.5626717,-58.466819,4.0,87.0,1,0
92874,-34.6535306,-58.5036466,2.0,69.0,1,0
133805,-34.601696,-58.4379048,2.0,56.0,1,0
310094,-34.5996616,-58.4203724,4.0,103.0,1,0
451279,-34.5685546,-58.453536,2.0,41.0,1,0
283198,-34.627606,-58.3986285,4.0,117.0,0,1
306167,-34.592167213456825,-58.4541889235755,1.0,50.0,1,0
224302,-34.5610007342,-58.4873378277,2.0,50.0,1,0
420759,-34.5969647903,-58.3874501555,1.0,22.0,1,0
80478,-34.5621868,-58.4700056,2.0,47.0,1,0
399895,-34.573214,-58.480459,4.0,99.0,1,0
257057,-34.593835,-58.3885831,6.0,204.0,1,0
16720,-34.5960603,-58.3797342,2.0,26.0,1,0
200750,-34.5675238,-58.4497391,2.0,87.0,1,0
96621,-34.6262899,-58.4376325,3.0,67.0,1,0
59499,-34.6335348,-58.422663,2.0,35.0,1,0
409502,-34.5665745,-58.4618531,3.0,67.0,1,0
454844,-34.602554,-58.451331,4.0,110.0,1,0
222876,-34.5882781,-58.4389439,3.0,69.0,1,0
261336,-34.6323441,-58.4314109,2.0,44.0,1,0
36900,-34.6030687,-58.4079078,1.0,31.0,1,0
158189,-34.6042793,-58.5008664,3.0,68.0,1,0
10031,-34.5707195,-58.4475272,2.0,53.0,1,0
17940,-34.5959697,-58.4390888,2.0,40.0,1,0
54013,-34.5930317,-58.4459761,2.0,39.0,1,0
449681,-34.5926827,-58.3761247,4.0,79.0,1,0
291041,-34.5755847,-58.4843341,2.0,45.0,1,0
339933,-34.6108121,-58.3804482,2.0,60.5,1,0
236850,-34.5945702,-58.4460384,2.0,47.0,1,0
266851,-34.5793247,-58.4540372,3.0,75.0,1,0
322718,-34.5452095,-58.4628614,3.0,104.0,1,0
162058,-34.5713906,-58.4320864,3.0,77.0,1,0
324051,-34.6114843,-58.4072348,2.0,40.0,1,0
28065,-34.5952586,-58.4457606,3.0,60.0,1,0
453278,-34.5680606,-58.4525409,3.0,88.0,1,0
420420,-34.5923731,-58.4267504,2.0,59.0,1,0
9429,-34.59699,-58.42446,1.0,28.0,1,0
150514,-34.5809002,-58.4162958,2.0,38.0,1,0
310339,-34.554356,-58.458076,2.0,60.0,1,0
412192,-34.5811436,-58.4307036,1.0,28.0,1,0
327429,-34.5834133,-58.4337826,4.0,160.0,1,0
336127,-34.5597918,-58.4545478,3.0,68.0,1,0
330155,-34.6295083,-58.389113,3.0,62.0,1,0
86000,-34.596351,-58.401857,3.0,58.0,1,0
293550,-34.5898484411,-58.3961956958,1.0,40.0,1,0
305,-34.6087177,-58.4186195,3.0,94.5,1,0
31955,-34.5618179,-58.4677893,3.0,70.0,1,0
260582,-34.5739142,-58.4380737,4.0,145.0,1,0
103804,-34.5872161,-58.4015387,4.0,110.0,1,0
133143,-34.6274805,-58.4711353,5.0,147.0,1,0
115525,-34.567381,-58.485599,2.0,46.0,1,0
337611,-34.6081270946,-58.3898249864,1.0,36.0,1,0
242547,-34.677222,-58.493033,2.0,54.0,1,0
341460,-34.6003839,-58.4230153,4.0,95.0,1,0
370332,-34.6428683,-58.4943886,2.0,90.0,1,0
440784,-34.6282106,-58.3711477,1.0,32.0,1,0
22703,-34.5450116,-58.4600534,3.0,74.0,1,0
106367,-34.5666147,-58.4730975,2.0,48.0,1,0
329836,-34.5653090627,-58.4480434349,3.0,60.0,1,0
381910,-34.6093525,-58.4759643,2.0,68.0,1,0
86739,-34.5714700716,-58.4813565016,3.0,80.0,1,0
186199,-34.563005,-58.453674,3.0,79.0,1,0
343404,-34.5996384,-58.4353069,2.0,37.0,1,0
310157,-34.5870929763,-58.4113182105,2.0,36.0,1,0
157319,-34.5573289,-58.480696,2.0,57.5,1,0
453071,-34.6115181,-58.3738937,1.0,34.0,1,0
454908,-34.5951313,-58.5093367,3.0,46.0,1,0
242426,-34.6117495,-58.441553,3.0,74.0,1,0
306583,-34.6143982,-58.4026145,2.0,58.0,1,0
381544,-34.5578199151,-58.4890222549,4.0,76.0,1,0
354282,-34.5905859,-58.3844518,3.0,132.0,1,0
318077,-34.6177032,-58.4001954,2.0,43.0,1,0
81863,-34.5773582,-58.407118,2.0,44.0,1,0
366279,-34.6115868314,-58.3946553077,4.0,140.0,1,0
341443,-34.598395,-58.376793,2.0,40.0,1,0
387484,-34.6052521,-58.4504185,3.0,107.0,1,0
206579,-34.597851,-58.410105,2.0,55.0,1,0
458472,-34.581702,-58.4689309,2.0,43.0,1,0
409129,-34.6129766,-58.4241354,2.0,50.9,1,0
399627,-34.591981639123695,-58.45414891145509,1.0,77.0,1,0
150704,-34.629424,-58.452252,2.0,60.0,1,0
284616,-34.5982342516,-58.4076146492,3.0,91.0,1,0
294112,-34.6106818,-58.4587183,2.0,60.0,0,1
310897,-34.6001699,-58.4906041,4.0,77.0,1,0
36419,-34.593343,-58.4283115,2.0,51.0,1,0
220071,-34.5656433,-58.4491457,1.0,24.0,1,0
339894,-34.6075323,-58.4457706,2.0,55.0,1,0
93133,-34.6054498,-58.3782632,3.0,74.0,1,0
177840,-34.5929754,-58.4156403,3.0,75.0,1,0
54555,-34.6327606,-58.4619354,1.0,37.0,1,0
92136,-34.5948318,-58.4198205,2.0,45.0,1,0
341782,-34.5923892,-58.3928089,3.0,112.0,1,0
189796,-34.6387066394,-58.370362654,2.0,49.0,1,0
436458,-34.6252098,-58.4441634,2.0,51.0,1,0
332773,-34.60138,-58.4045166,2.0,43.0,1,0
177172,-34.554763,-58.481348,6.0,193.0,0,0
81820,-34.5974036,-58.3798016,4.0,88.0,1,0
43906,-34.59185764921456,-58.453649523414434,3.0,73.0,1,0
100118,-34.642429,-58.421345,3.0,57.0,0,1
143444,-34.550026,-58.4700105,3.0,69.0,1,0
242394,-34.5960182,-58.4091771,3.0,111.0,1,0
120298,-34.5825669,-58.4046757,2.0,42.0,1,0
300821,-34.5987859,-58.5114324,2.0,47.6,1,0
157093,-34.5964254,-58.4215138,2.0,48.0,1,0
434079,-34.5546382,-58.4607239,2.0,38.0,1,0
92803,-34.6217382,-58.4390973,2.0,38.0,1,0
222046,-34.59108383477914,-58.451912861242235,3.0,95.0,1,0
65608,-34.6280112,-58.4351927,4.0,158.0,1,0
242341,-34.5619164,-58.4515274,4.0,100.0,1,0
419667,-34.5889187,-58.4962843,4.0,146.0,0,0
91918,-34.5606197,-58.466024,3.0,113.0,1,0
74716,-34.6285229,-58.3911729,2.0,35.0,1,0
389104,-34.5772835,-58.4482927,4.0,98.0,0,1
133657,-34.6142783,-58.400629,3.0,69.0,1,0
25836,-34.597571411,-58.4145319462,3.0,61.0,1,0
92051,-34.5796097,-58.4360216,2.0,39.0,1,0
66792,-34.5898918,-58.4010721,4.0,90.0,1,0
398963,-34.5868567,-58.4520612,2.0,55.0,1,0
423848,-34.6186349,-58.478887,2.0,51.0,1,0
10905,-34.5907916156031,-58.450951054321685,3.0,61.0,1,0
454672,-34.6047415,-58.3760242,3.0,50.0,1,0
21462,-34.6203936,-58.4248336,4.0,166.0,0,1
187327,-34.5700888191,-58.4405287729,5.0,120.0,1,0
34115,-34.562903,-58.460746,4.0,107.0,1,0
159634,-34.6225008,-58.4614756,3.0,100.0,1,0
12659,-34.5932696,-58.4432492,3.0,55.0,1,0
388590,-34.5639928083,-58.4430607782,4.0,160.0,1,0
403620,-34.5790592,-58.4989898,4.0,60.0,0,1
202769,-34.607406,-58.4216383,2.0,40.0,1,0
70241,-34.6284272,-58.4491715,3.0,175.0,0,1
346098,-34.5586739,-58.4638624,1.0,43.0,1,0
33454,-34.591633,-58.4187905,2.0,65.0,1,0
277553,-34.6247531,-58.4521375,4.0,79.0,1,0
189862,-34.6134771,-58.4720289,3.0,163.0,1,0
383568,-34.5994224789,-58.4949582551,4.0,198.0,1,0
355589,-34.5647797,-58.4693493,2.0,40.0,1,0
326177,-34.5560575,-58.478403,3.0,60.0,1,0
210958,-34.5661773,-58.437423,4.0,193.0,1,0
298073,-34.6087362,-58.4304911,3.0,58.0,1,0
185169,-34.5637768,-58.4573837,2.0,52.0,1,0
278993,-34.6183291,-58.5057331,2.0,41.0,1,0
308197,-34.554477,-58.437958,2.0,90.0,0,1
335918,-34.6045662,-58.4225633,4.0,86.6,1,0
182422,-34.5791235341,-58.4872969202,4.0,75.0,1,0
85122,-34.6053081,-58.4289269,3.0,122.0,1,0
137106,-34.5819099,-58.4493808,1.0,35.0,1,0
4927,-34.6437702,-58.3740908,3.0,76.0,1,0
349075,-34.6120335,-58.4231765,2.0,66.0,1,0
208378,-34.6172984,-58.3772298,1.0,31.0,1,0
454644,-34.6047373,-58.376124,2.0,30.0,1,0
403050,-34.564736,-58.463882,3.0,120.0,1,0
324527,-34.6105042,-58.4716823,3.0,79.0,1,0
427949,-34.5895,-58.3949,1.0,56.0,1,0
114905,-34.5743553,-58.4641659,3.0,80.0,1,0
137228,-34.5820981,-58.4488594,2.0,50.0,1,0
383675,-34.5445469,-58.4658709,2.0,80.8,0,1
326143,-34.5928331475,-58.4044361115,3.0,85.0,1,0
103650,-34.563005,-58.453674,1.0,36.0,1,0
20812,-34.5548183777,-58.464147113,3.0,58.0,1,0
431295,-34.5768756,-58.4970723,2.0,55.0,1,0
115154,-34.6046121,-58.396629,3.0,60.0,1,0
455276,-34.623093,-58.3983968,4.0,103.0,1,0
224327,-34.6147641,-58.4069886,3.0,66.0,1,0
228964,-34.5751613,-58.4233104,2.0,50.0,1,0
119307,-34.6040990107,-58.396587587,2.0,35.0,1,0
365041,-34.591563522,-58.3779620153,4.0,102.0,1,0
3023,-34.5909924,-58.4146871,1.0,24.0,0,1
377872,-34.6103126,-58.4647598,4.0,138.3,0,1
330101,-34.5970667,-58.411553,1.0,38.0,1,0
41090,-34.6115723,-58.478802,3.0,112.6,1,0
167009,-34.6351211,-58.4513154,1.0,26.0,1,0
304418,-34.607526,-58.4380973,2.0,40.7,1,0
306582,-34.6033601,-58.4052247,8.0,160.0,1,0
304491,-34.5791632,-58.4557246,1.0,30.0,1,0
59348,-34.5879831171,-58.4022972953,3.0,78.0,1,0
403199,-34.6230730208,-58.4550386667,1.0,33.0,1,0
414906,-34.5854273,-58.4146533,5.0,218.7,1,0
269156,-34.5936314,-58.4359692,1.0,80.0,1,0
67398,-34.579721,-58.4144601,4.0,99.0,1,0
174694,-34.5850274,-58.5027698,3.0,62.0,1,0
167596,-34.6450373,-58.3696309,4.0,104.0,1,0
412215,-34.6424647,-58.4298671,3.0,181.0,0,1
191767,-34.5713196,-58.4416589,2.0,56.0,1,0
188136,-34.6045384,-58.4249555,2.0,48.0,1,0
73918,-34.6347007,-58.4318577,2.0,41.0,0,1
163257,-34.6330346177,-58.4654881604,2.0,48.0,0,1
125887,-34.5517276,-58.4580132,1.0,36.0,1,0
64324,-34.5510265,-58.4638346,4.0,100.0,1,0
266727,-34.555185,-58.489146,1.0,38.0,1,0
46361,-34.6458759,-58.5092909,4.0,108.0,1,0
93257,-34.6211924,-58.3604548,2.0,83.0,1,0
117875,-34.6154092329,-58.4376955032,4.0,95.0,1,0
70156,-34.5833059,-58.4025456,3.0,70.0,1,0
274912,-34.6189553,-58.5067314,2.0,52.0,1,0
424812,-34.6296096372,-58.4638524055,3.0,92.0,0,1
32127,-34.5971154,-58.3924332,2.0,68.0,1,0
92826,-34.6120472,-58.4450769,2.0,47.0,1,0
403124,-34.589865662325295,-58.449050716964706,3.0,103.0,1,0
143425,-34.5963753,-58.3872039,4.0,96.0,1,0
426190,-34.5916187308,-58.436075449,3.0,74.0,0,1
328257,-34.5802102,-58.4620655,4.0,131.0,1,0
345939,-34.591946844695,-58.45375036097169,3.0,66.0,1,0
30310,-34.546914,-58.478838,2.0,62.0,1,0
343758,-34.5512381,-58.4767692,2.0,71.0,1,0
299933,-34.5863542,-58.4515757,1.0,34.0,1,0
114759,-34.592099462319936,-58.45388152934058,1.0,36.0,1,0
349415,-34.5785911,-58.4277468,2.0,47.0,1,0
25894,-34.5862595,-58.4419716,2.0,57.0,1,0
185310,-34.6191326,-58.4108881,1.0,27.0,1,0
237435,-34.6154455,-58.4436906,6.0,304.0,0,1
126081,-34.5831311,-58.4427925,3.0,97.0,0,1
40598,-34.6395287,-58.4606362,3.0,98.0,1,0
146644,-34.6444694,-58.5243281,4.0,125.0,0,0
13471,-34.5589521,-58.4460034,4.0,118.0,1,0
137213,-34.5820981,-58.4488594,1.0,34.0,1,0
412809,-34.6328028,-58.4063239,4.0,104.0,1,0
284702,-34.6232893,-58.3996174,3.0,72.0,1,0
65362,-34.5579365,-58.4803824,2.0,73.0,1,0
270844,-34.5903751,-58.3934105,4.0,148.0,1,0
424829,-34.6191783,-58.4643961,4.0,68.0,1,0
330833,-34.592203,-58.414426573,4.0,78.0,1,0
266810,-34.6473293,-58.4989401,3.0,99.0,0,1
164178,-34.58911450787706,-58.447444999515376,4.0,115.0,1,0
219025,-34.58756498233811,-58.44397099552788,5.0,142.0,1,0
371259,-34.6181927276,-58.3962417322,3.0,55.0,1,0
268377,-34.5702717,-58.4872956,3.0,86.0,1,0
114007,-34.6159187,-58.4438426,4.0,100.0,1,0
242305,-34.6310592,-58.3724176,3.0,65.0,1,0
59421,-34.6106513,-58.4824034,2.0,47.0,1,0
358615,-34.5585421876,-58.4604160116,1.0,36.0,1,0
73378,-34.5645266,-58.4399554,2.0,52.0,1,0
415652,-34.5760225,-58.4483554,2.0,50.0,1,0
167325,-34.5853434,-58.4235139,3.0,98.0,1,0
182144,-34.595113,-58.3972251,3.0,78.0,1,0
179018,-34.6156179704,-58.4129005423,4.0,77.0,1,0
299108,-34.5629203,-58.4768411,2.0,44.0,1,0
