,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,cp_1,cp_5
40567,3.0,2.0,54.0,54.0,-0.4102340708054655,-0.25799341978686335
40568,1.0,1.0,33.0,33.0,-2.276570018192494,0.195946396756301
40569,3.0,2.0,67.1,60.0,-0.22408971492122812,-0.1690511790168653
40570,1.0,1.0,42.0,35.0,-2.087714098560833,-0.03884731604351789
40571,4.0,3.0,150.0,110.0,2.5310054371050255,0.3533105771685412
40572,2.0,1.0,81.0,44.0,-1.0512833723702704,0.2490671219573905
40573,2.0,1.0,40.0,38.8,-1.5666607175281115,0.09918912481611514
40574,3.0,2.0,98.0,83.0,0.7586110943573496,0.2099388748171076
40575,3.0,2.0,64.0,61.0,-0.11412278330983398,-0.31301866409633833
40576,2.0,1.0,56.0,56.0,-1.076495315256042,0.11798502355967845
40577,1.0,1.0,25.0,25.0,-2.533723970243874,0.10443089634549609
40578,2.0,1.0,51.0,45.0,-1.2544469001371834,-0.4015343069798395
40579,4.0,3.0,90.0,80.0,1.5408946722733095,-0.2673295116451609
40580,4.0,3.0,70.0,67.0,0.865018571448857,-0.7407872550060702
40581,1.0,1.0,37.0,33.0,-2.0693610285312465,-0.03929251647221038
40582,1.0,1.0,29.0,29.0,-2.3304188716404988,0.3041386948397429
40583,2.0,1.0,71.0,52.0,-1.1594756592662667,0.2364105448746034
40584,1.0,1.0,24.0,23.0,-2.4009167231572706,0.2378877639608896
40585,1.0,1.0,39.0,36.0,-2.1164801677133265,0.21573193522332607
40586,2.0,1.0,42.0,42.0,-1.555711568846127,0.07292917012405405
40587,2.0,1.0,78.0,78.0,-0.09397762251125119,-0.0038364043221573263
40588,3.0,2.0,69.0,59.0,0.2145479262139708,-0.2267482301128727
40589,2.0,1.0,90.0,80.0,-0.4660823043678782,0.845904595445556
40590,2.0,1.0,49.0,46.0,-1.2529647887643753,-0.43859892859268923
40591,2.0,1.0,57.0,54.0,-0.9259296853690131,0.044563829069844164
40592,3.0,2.0,103.0,73.0,1.6533206054005973,-1.4429363861341635
40593,4.0,3.0,104.0,96.0,2.2025538817512818,-0.5904493102163474
40594,1.0,1.0,45.0,45.0,-1.6737719245810634,0.0918699385446876
40595,2.0,1.0,52.0,45.0,-1.46592866756624,0.5377127628449989
40596,2.0,1.0,40.0,40.0,-1.5193166227597197,-0.030579905995329514
40597,1.0,1.0,35.0,32.0,-2.1657280002122414,0.3032014416221888
40598,2.0,1.0,67.0,54.0,-0.8982346407052924,0.11937448362797419
40599,2.0,1.0,37.0,37.0,-1.6689823341311314,0.10715602890411877
40600,1.0,1.0,35.0,30.0,-2.2747337908711978,0.15451814674093792
40601,1.0,1.0,59.0,44.0,-1.5845674029099788,0.07159601664474671
40602,2.0,1.0,52.0,47.0,-1.3995991590022496,0.22972164318727495
40603,3.0,2.0,113.9,88.0,1.0422258085274174,0.3437447773557015
40604,3.0,2.0,58.0,56.0,-0.361516251004031,-0.008591441004874792
40605,2.0,1.0,47.0,42.0,-1.4522701391881376,-0.005890249382977813
40606,3.0,2.0,75.0,68.0,0.4850582587677931,-0.5706698684441178
40607,3.0,2.0,62.0,60.0,-0.035813142891347544,-0.19583800448610922
40608,2.0,1.0,210.0,70.0,0.5456966657122728,1.5932881895198332
40609,8.0,5.0,213.0,213.0,7.053965829439426,0.9682143132187047
40610,3.0,2.0,93.0,87.0,0.8951747048187667,0.07976271858258055
40611,2.0,1.0,42.0,38.0,-1.5909687086461672,-0.44050754347043497
40612,2.0,1.0,47.0,42.0,-1.5934676375550052,-0.0851821900957612
40613,3.0,2.0,77.0,74.0,0.2881224533708571,0.024885438730500038
40614,4.0,3.0,105.0,78.0,1.6788757388933642,-0.49914478066950546
40615,3.0,2.0,38.0,38.0,-0.8491259748819102,-0.5855717660880287
40616,3.0,2.0,120.0,105.0,1.5152132716359616,0.04841983059332547
40617,3.0,2.0,54.0,54.0,-0.47329888923499974,-0.006038333010002009
40618,2.0,1.0,40.2,39.0,-1.7230967665669599,0.07308632509698741
40619,1.0,1.0,36.0,36.0,-1.9745457825802426,0.02262523983649174
40620,1.0,1.0,26.0,24.0,-2.3258403009229602,0.010692796994369065
40621,4.0,2.0,216.0,149.0,3.17242963098024,0.8640553264016008
40622,3.0,2.0,185.0,140.0,2.2689743963707576,1.3775412357833985
40623,2.0,1.0,42.0,39.0,-1.5149293105693673,0.15915171737533693
40624,3.0,2.0,96.0,55.0,0.17527624192646576,0.4055213841048266
40625,2.0,1.0,46.0,42.0,-1.2925678688357152,0.0682457136472956
40626,4.0,3.0,136.0,68.0,1.496855436248167,0.43377337512938363
40627,3.0,2.0,65.0,60.0,-0.3274512661478546,0.2480878785863035
40628,4.0,3.0,94.0,88.0,1.5405615073947694,-0.41931141997531035
40629,2.0,1.0,40.0,32.0,-1.8237134217794095,0.13762272379524446
40630,3.0,2.0,66.0,59.0,0.12816025024186967,-0.2893420697161474
40631,5.0,4.0,150.0,130.0,3.289506971240439,0.3775316692456097
40632,3.0,2.0,71.6,60.0,-0.050073195641813686,-0.27320391515235143
40633,3.0,2.0,75.0,65.0,0.14520497736342758,-0.31094462945786006
40634,3.0,2.0,75.0,68.0,0.2852463028992069,-0.1107960990577527
40635,1.0,1.0,56.0,40.0,-1.8099520845789303,0.41560207361490803
40636,2.0,1.0,95.0,56.0,-0.4701030747965939,0.22909656882845147
40637,1.0,1.0,33.0,30.0,-2.224095031292876,0.10750811426605385
40638,3.0,2.0,134.0,57.0,0.4640064581544116,0.4662132754975153
40639,2.0,1.0,39.0,36.0,-1.7029207420701937,-0.25454952153009713
40640,1.0,1.0,49.2,29.0,-1.9473529321050191,0.21065430114535239
40641,4.0,4.0,235.0,220.0,5.863543246428195,0.8045561760238266
40642,4.0,3.0,148.0,120.0,3.451228799681387,-0.6099511171255122
40643,3.0,2.0,114.0,95.0,1.706295850203003,-0.4087945878475596
40644,2.0,1.0,28.0,28.0,-2.0135073636701577,-0.0018991143337450933
40645,2.0,1.0,107.0,55.0,-0.6178584378898682,0.779443363602501
40646,3.0,2.0,61.0,56.0,-0.015478718417610542,-0.26064396740673773
40647,1.0,1.0,23.0,23.0,-2.4440098278383284,0.1501554853805892
40648,2.0,1.0,41.0,39.0,-1.7577894770717946,0.2098660658190103
40649,1.0,1.0,41.0,38.0,-2.0753249689330677,0.3449670587782977
40650,2.0,1.0,52.0,47.0,-1.269832678048302,0.06440619678198613
40651,1.0,1.0,34.0,24.0,-2.331991953333312,0.2761395790697264
40652,5.0,3.0,134.0,112.0,2.9271209398132276,-0.2398352213836918
40653,1.0,1.0,32.0,32.0,-2.2819336270752473,0.2611224421781123
40654,1.0,1.0,52.0,32.0,-1.9351715229298163,0.16205015769271644
40655,2.0,1.0,60.8,42.0,-1.2048056867288646,-0.3891515865901647
40656,3.0,2.0,72.0,72.0,-0.048977114192478806,0.35899279032728404
40657,4.0,3.0,112.0,112.0,2.6539490852246943,-0.6671523823598645
40658,1.0,1.0,33.0,27.0,-2.281266281333509,0.14375326724189164
40659,4.0,2.0,84.0,74.0,0.6723175897354411,0.05012500698756157
40660,4.0,3.0,95.0,85.0,1.6969966110803885,-0.12073418557536415
40661,4.0,3.0,166.0,166.0,3.5813077206990456,0.8785018780145888
40662,4.0,3.0,209.0,149.4,3.799039198968432,1.3050162566951393
40663,1.0,1.0,41.0,38.0,-2.0623726971689846,0.10232584646839422
40664,3.0,2.0,67.0,57.0,0.04435698963372087,-0.2776860761209279
40665,2.0,1.0,41.6,33.0,-1.7503155615579775,-0.06318905263428337
40666,8.0,5.0,168.0,137.0,5.845174011095811,-0.40685306405513727
40667,4.0,3.0,75.0,69.0,1.0387127547127062,-0.25541676160098875
40668,3.0,2.0,150.0,120.0,2.246179475325067,0.1714512502454874
40669,2.0,1.0,53.0,46.0,-1.3997588464389925,-0.07220552466510545
40670,6.0,4.0,255.0,210.0,6.736297039895308,0.7153149551898583
40671,4.0,3.0,107.0,95.0,1.8020696777415395,-0.03337965131957411
40672,2.0,1.0,52.0,49.0,-0.9893912962202237,-0.2784231397173078
40673,4.0,3.0,97.0,92.0,2.2942707388591295,-0.9366216562691239
40674,3.0,2.0,66.0,63.0,0.5836469108583896,-0.8897808162219667
40675,4.0,3.0,83.0,79.0,1.3044973255932282,-0.2511507100588468
40676,1.0,1.0,20.0,20.0,-2.5650682024323985,0.052480438629728406
40677,3.0,2.0,71.1,58.0,-0.10307533178967283,0.17819046904482827
40678,2.0,1.0,50.0,45.0,-1.445417410250951,-0.05411639079884765
40679,3.0,2.0,65.0,47.0,-0.18927989946823554,-0.2477880753522331
40680,3.0,2.0,66.0,62.0,-0.030294179055944954,-0.3780201520765965
40681,3.0,2.0,85.0,68.0,0.3078276067048983,0.16979535105469645
40682,1.0,1.0,28.0,28.0,-2.317045813552989,0.18015640162211088
40683,1.0,1.0,68.0,34.0,-1.7396676728330676,0.41536437197052467
40684,2.0,1.0,50.0,50.0,-1.2980114479618947,0.21276913791322233
40685,3.0,2.0,71.0,54.0,0.026006965899697265,-0.1338505624656422
40686,1.0,1.0,37.0,31.0,-2.173713372715358,0.06564962932772073
40687,4.0,2.0,106.0,106.0,1.9934002589907742,-0.4589596678396269
40688,2.0,1.0,57.0,46.0,-1.4512353597123944,0.2854237708835676
40689,4.0,3.0,62.0,57.0,0.6191870419824032,-0.3365239955078629
40690,3.0,2.0,76.0,76.0,0.313478397414603,0.14289089295165155
40691,4.0,1.0,100.0,100.0,0.9137048303625501,0.4841633179792748
40692,1.0,1.0,49.7,32.0,-1.8627877121292742,0.08985798987399136
40693,4.0,3.0,148.0,141.0,3.382372536698906,0.08689411887677875
40694,2.0,1.0,32.0,32.0,-1.939777058222266,0.09574672039985703
40695,2.0,1.0,56.0,53.0,-1.2417550389123384,0.37411774656860614
40696,4.0,3.0,151.0,106.0,2.690058998199746,-0.21593468732179957
40697,1.0,1.0,42.0,42.0,-1.899832920675276,0.26977156211412173
40698,1.0,1.0,30.0,30.0,-2.317460952989431,0.04089019752862487
40699,6.0,4.0,140.0,140.0,3.552069561380125,0.6820018938698942
40700,3.0,2.0,46.0,42.0,-0.7814849636362624,-0.0962063416850101
40701,3.0,2.0,105.0,95.0,0.8224826181910811,0.1470111501932984
40702,3.0,2.0,60.0,56.0,-0.27094975939921906,-0.5173775918654958
40703,3.0,2.0,74.0,60.0,0.29031020899670396,-0.29751037484742127
40704,3.0,1.0,55.0,55.0,-0.9686163734777257,-0.0515556371968769
40705,2.0,1.0,42.0,42.0,-1.5946979377991737,0.3584091810872488
40706,3.0,2.0,76.0,54.0,-0.013966573439048738,0.18913278243165343
40707,2.0,1.0,52.0,44.0,-1.3642559030503234,-0.2365119010390773
40708,3.0,2.0,46.0,46.0,-0.7230885350182307,0.07519691561903456
40709,1.0,1.0,33.0,33.0,-2.1621239623026636,0.151553406035611
40710,1.0,1.0,41.0,36.0,-2.128358944349313,0.21422002048415292
40711,2.0,1.0,38.0,38.0,-1.7048172411126052,0.08416711427415811
40712,3.0,2.0,63.0,56.0,-0.34445791742979825,-0.25073091958181354
40713,2.0,1.0,56.0,56.0,-1.137987471202853,0.14898348704241465
40714,2.0,1.0,45.0,39.0,-1.508197460929269,0.17532825462670473
40715,4.0,3.0,74.0,69.0,1.0292477684756365,-0.3737681581677853
40716,2.0,1.0,35.0,35.0,-1.8135478555488342,0.20179686496135918
40717,3.0,2.0,120.0,102.0,1.4675505402987339,0.1534464040249303
40718,3.0,2.0,105.0,52.0,0.2185246561196434,0.04336333303265244
40719,2.0,1.0,77.0,42.0,-1.0169983261129252,-0.1634349448979279
40720,4.0,3.0,76.0,72.0,1.0984679761347371,-0.2533045980763698
40721,3.0,2.0,68.0,55.0,-0.25139004892946687,-0.0957463215929532
40722,3.0,2.0,72.0,65.0,0.3556542110793395,-0.3331301914591161
40723,1.0,1.0,42.0,36.0,-1.8737021456231708,-0.16050315401713705
40724,1.0,1.0,35.0,25.0,-2.2417144576149366,0.11453362021842592
40725,3.0,2.0,58.0,42.0,-0.5583186472829623,-0.3096123492675364
40726,4.0,3.0,92.0,90.0,1.3747553602599156,0.2209025386871271
40727,2.0,1.0,58.0,49.0,-1.117279237116425,0.10800858418804785
40728,3.0,2.0,72.0,45.0,-0.30451260810320574,-0.15377835053860084
40729,2.0,1.0,40.0,40.0,-1.7222041753968775,-0.24849429247428026
40730,2.0,1.0,50.0,48.0,-1.5920263992982162,0.4074682068514074
40731,5.0,4.0,114.0,114.0,3.2560705953643074,-0.9363919414229206
40732,3.0,2.0,68.0,65.0,-0.004493352548879291,0.28097298679307303
40733,2.0,1.0,47.0,39.0,-1.4657626004089805,-0.022393907149020478
40734,2.0,1.0,56.1,34.0,-1.4277765530258568,0.26419164820365254
40735,3.0,2.0,58.0,54.4,-0.2569642425088096,-0.4894854625342574
40736,3.0,2.0,87.0,69.0,0.37839956906906896,0.09018493532013769
40737,3.0,2.0,66.0,66.0,-0.08972215560519765,-0.14047975209898186
40738,3.0,3.0,234.6,207.0,4.6065864817549445,1.4429298077638608
40739,4.0,3.0,198.0,138.0,3.299635981924852,1.5112988429140328
40740,1.0,1.0,34.0,34.0,-2.2329064921376496,0.155248259425876
40741,2.0,1.0,50.0,35.0,-1.6592663033854387,-0.3676651781980969
40742,2.0,1.0,55.0,47.0,-0.8753188922809098,-0.3279574186488264
40743,1.0,1.0,40.0,40.0,-1.7346584957907023,-0.15942065970429564
40744,2.0,1.0,52.0,52.0,-1.4298067184723942,0.2594329598704101
40745,3.0,2.0,65.0,57.0,-0.24214826910566886,-0.37628282706079536
40746,3.0,2.0,59.0,59.0,-0.27650736885888255,-0.11606184784642257
40747,2.0,1.0,38.0,38.0,-1.7691797857184586,0.10490386874254468
40748,4.0,3.0,94.0,90.0,1.5825611978803946,-0.22427888364283055
40749,4.0,3.0,148.0,132.0,3.56532247843165,-0.4492798190673075
40750,2.0,1.0,55.0,50.0,-1.2082154333806607,0.12797157822655886
40751,2.0,1.0,47.0,42.0,-1.485646511458617,-0.007673191813192078
40752,1.0,1.0,31.0,31.0,-2.2742631359637557,0.2569496200267714
40753,2.0,1.0,65.0,44.0,-1.2131902866642683,-0.013517836107929468
40754,3.0,2.0,72.0,60.5,0.22838582397271337,-0.2658246755471093
40755,5.0,4.0,142.0,100.0,2.9245762762104617,0.2119977058497759
40756,3.0,2.0,56.0,56.0,-0.2638260863595028,0.10394336960181455
40757,3.0,2.0,134.0,120.0,2.6601109385128643,-0.7860321992959027
40758,4.0,3.0,178.0,127.0,2.99023988141934,0.508274299491744
40759,3.0,2.0,91.0,82.0,0.38195995850657427,0.2936706258333693
40760,2.0,1.0,45.0,40.0,-1.436798496679591,0.11969675147449799
40761,3.0,2.0,102.0,76.0,0.47212361640578476,0.4893316294115174
40762,3.0,2.0,118.0,89.0,1.4831571798668066,-0.3175928029506272
40763,3.0,2.0,48.0,48.0,-0.4888909334982722,-0.34475858837950046
40764,3.0,2.0,69.0,65.0,0.14717646666055556,-0.3333359821472685
40765,3.0,2.0,95.0,84.0,1.1829991548911971,-0.42264174775064334
40766,5.0,4.0,150.0,130.0,3.674380345022705,0.35181251340090364
40767,2.0,1.0,36.0,36.0,-1.7479411172659456,0.06119856799038552
40768,4.0,3.0,187.0,187.0,4.673367198755688,0.2995359496741341
40769,4.0,3.0,97.0,73.0,1.3114419652998186,0.1467328901252933
40770,2.0,1.0,44.0,39.0,-1.6080877662474236,0.4270721473408767
40771,3.0,2.0,72.0,72.0,0.07384139718880864,0.1623047599177786
40772,3.0,2.0,58.0,48.0,-0.4169101761184119,-0.1889449154195849
40773,2.0,1.0,73.0,50.0,-1.0705526207202767,0.34472451026931467
40774,1.0,1.0,44.0,35.0,-1.9654939901716846,0.2608096580020485
40775,4.0,3.0,171.0,136.0,3.5054197268733334,-0.02257431350343117
40776,1.0,1.0,38.0,33.0,-2.120584367490081,0.2922360510026906
40777,3.0,2.0,71.7,56.0,0.0468454951493497,-0.44234777822145555
40778,3.0,2.0,56.0,52.0,-0.3723411560225045,-0.27559816558936534
40779,2.0,1.0,49.0,49.0,-1.3728038875030484,-0.01462306434246604
40780,3.0,2.0,85.0,73.0,0.6230688763815749,-0.6848170367208953
40781,3.0,2.0,110.0,100.0,2.424696837578209,-1.8943514684972245
40782,3.0,2.0,73.0,64.0,0.4012124359436299,-0.7990351533980999
40783,3.0,2.0,103.0,89.0,1.2090583397942591,-0.6473258886312566
40784,5.0,3.0,142.0,142.0,4.144449492552385,-0.7568215351356212
40785,2.0,1.0,41.0,41.0,-1.6248833313575026,0.19311020898274056
40786,1.0,1.0,40.0,35.0,-2.134952546399092,0.05232596270335538
40787,2.0,1.0,55.0,46.0,-1.1851729800493915,0.0755246623881503
40788,2.0,1.0,52.0,46.0,-1.2957737223681256,-0.3091256018207558
40789,4.0,3.0,71.0,62.0,0.8216899927909779,-0.8090015329275887
40790,3.0,2.0,60.0,57.0,-0.17257979634603807,-0.30732543619641195
40791,3.0,2.0,108.0,69.0,0.502360467565799,-0.3459944043892353
40792,3.0,2.0,160.0,160.0,2.5872363245483583,0.7785319658945814
40793,2.0,1.0,50.0,50.0,-1.2949619046349705,0.1286274821786478
40794,2.0,1.0,66.0,48.0,-1.3340795075225302,0.0956641341148587
40795,3.0,2.0,140.0,100.0,1.3784902539489172,0.29187627570139224
40796,1.0,1.0,50.0,44.0,-1.7228204203467865,-0.2952440698991059
40797,3.0,2.0,55.0,55.0,-0.4205020837806255,0.19086389919226773
40798,1.0,1.0,30.0,30.0,-2.3220954538190806,0.17551917861771196
40799,3.0,2.0,77.0,68.0,0.25087257299889965,0.22140425193093105
40800,3.0,2.0,51.0,46.0,-0.6324441526920346,0.006156332968454582
40801,3.0,2.0,64.0,59.0,-0.1555479883720339,-0.2248797415317063
40802,1.0,1.0,29.0,24.0,-2.498152957210737,0.18320098829813536
40803,4.0,3.0,204.0,157.0,4.968454840715967,-0.6169631597538434
40804,3.0,2.0,55.0,55.0,-0.3004469548045188,-0.09697497591584729
40805,3.0,2.0,71.0,65.0,0.5605880269720485,-0.7651840330405838
40806,2.0,1.0,71.0,40.0,-1.3215508505902949,0.03769247446778178
40807,4.0,3.0,90.0,85.0,1.5443174700772708,-0.3516845821156784
40808,1.0,1.0,35.0,32.0,-2.2051663844391536,0.10668276956796192
40809,2.0,1.0,63.0,52.0,-1.049856344899402,0.04285947499470028
40810,2.0,1.0,84.0,64.0,-0.33195140726757794,0.14297076808212864
40811,2.0,1.0,35.0,35.0,-1.8356473868412622,-0.2854875910455892
40812,1.0,1.0,32.0,28.0,-2.242152202505486,-0.012505154234930283
40813,4.0,3.0,115.5,98.0,1.9634103797583122,-0.44672850644828904
40814,2.0,1.0,46.1,34.0,-1.6661843109432757,0.07845267621620974
40815,3.0,2.0,90.0,90.0,0.7684989302079221,0.20847076141033857
40816,4.0,3.0,60.0,60.0,0.4031408242307012,-0.7620559450754218
40817,2.0,1.0,67.7,47.0,-1.096418838608398,0.11966200726354
40818,1.0,1.0,43.0,41.0,-1.6819706859718528,-0.06853500583692886
40819,4.0,3.0,80.0,80.0,1.3545732958985919,-0.26631851926543454
40820,1.0,1.0,36.0,32.0,-2.1804612547883777,0.05868307038703482
40821,4.0,3.0,96.0,87.0,1.7007796464162013,-0.6272474853686607
40822,2.0,1.0,47.0,47.0,-1.2875009752858702,-0.13862941431814532
40823,2.0,1.0,42.0,42.0,-1.5907724366037388,0.27563608725298294
40824,1.0,1.0,30.0,26.0,-2.534025182533364,0.3591977486829036
40825,3.0,2.0,57.0,49.0,-0.29030774062385695,-0.0878589675732111
40826,2.0,1.0,45.0,45.0,-1.6089489200837954,0.34704868678824075
40827,4.0,3.0,93.0,84.0,1.3443635406004217,-0.16725587853983911
40828,2.0,1.0,48.0,32.0,-1.686717780614731,-0.3255544178729204
40829,3.0,2.0,64.0,62.0,-0.02335739578915989,-0.04082643513981158
40830,3.0,2.0,76.0,66.0,0.18281544606949218,0.09377126012652565
40831,2.0,1.0,56.0,53.0,-1.0398483344909952,-0.0027267318987430366
40832,3.0,2.0,155.0,75.0,1.0233166304121157,0.5922167919895287
40833,3.0,2.0,77.0,67.0,0.2168058916028196,-0.31797390639005085
40834,1.0,1.0,75.0,43.0,-1.6202586724948738,0.5042125516715987
40835,2.0,1.0,112.0,65.0,-0.13855225525006437,0.2396289554290049
40836,3.0,2.0,108.0,73.0,0.9673353411135415,0.0620036252127907
40837,3.0,2.0,85.0,70.9,0.5419001336701709,-0.15584022787100005
40838,3.0,2.0,64.0,56.0,-0.2010423360162179,-0.07450225222407217
40839,2.0,1.0,92.0,45.0,-0.8521320544865703,0.3548292725430331
40840,5.0,3.0,160.0,138.0,3.644198683416939,0.2859994549373972
40841,2.0,1.0,51.0,43.0,-1.3367219321308221,-0.4174780161513807
40842,4.0,3.0,177.0,174.0,3.491428294302515,1.4836630309107202
40843,3.0,2.0,53.0,52.0,-0.41895031568426905,0.08425327997539458
40844,2.0,1.0,69.0,55.0,-0.8250272826234247,0.09229696887062369
40845,4.0,3.0,124.0,106.0,2.1351301969250844,-0.030470817858101046
40846,2.0,1.0,52.0,46.0,-1.3939978234282608,0.01958418737214666
40847,4.0,3.0,217.0,77.0,2.161036123066456,1.0073430973606534
40848,2.0,1.0,68.0,68.0,-0.6516843150227393,0.1168758072573317
40849,1.0,1.0,57.0,45.0,-1.843279017781392,0.2751297598198941
40850,1.0,1.0,49.0,40.0,-1.8274725251228017,0.07130530566477315
40851,1.0,1.0,118.0,96.0,0.05739780131253905,0.4754670944647031
40852,1.0,1.0,28.0,28.0,-2.413457226811343,0.13887116175115985
40853,3.0,2.0,82.0,48.0,-0.13728945741624485,0.1415545469518531
40854,2.0,1.0,39.0,38.0,-1.6662819102624253,0.20285111314302448
40855,3.0,2.0,86.0,72.0,0.3948949101205876,-0.15191877978292875
40856,3.0,2.0,177.4,129.0,2.8121140669988263,0.30163728498632
40857,1.0,1.0,52.0,38.0,-2.081140118481,0.7331231177198514
40858,1.0,1.0,116.0,33.0,-1.0069117852937604,0.37193766139129963
40859,1.0,1.0,41.0,30.0,-2.236699187696428,0.3623786485139766
40860,3.0,2.0,82.0,72.0,0.38365768838610004,-0.2790214755409748
40861,3.0,2.0,52.0,46.0,-0.4993224572353816,-0.04550358266852612
40862,2.0,1.0,50.0,48.0,-1.3108657203746363,-0.3697682527366747
40863,4.0,3.0,82.0,70.0,1.0710430275383978,-0.25841949469796743
40864,2.0,1.0,51.0,51.0,-1.436146570003285,0.07601430914565137
40865,3.0,2.0,120.0,85.0,1.1389486987185413,0.18090312078532336
40866,3.0,2.0,83.0,83.0,0.3351079486181607,0.09450685806716962
40867,2.0,1.0,44.0,41.0,-1.372890516132607,-0.25618199947831505
40868,3.0,2.0,122.0,95.0,1.4592750504400902,0.030785537203167512
40869,4.0,3.0,99.0,93.0,2.2725956272492067,-0.9999478939456264
40870,3.0,2.0,73.0,73.0,0.10033612870005407,0.3524057786135456
40871,2.0,1.0,46.0,43.0,-1.5140442588173308,0.1469664172536892
40872,4.0,3.0,150.0,138.0,3.4344761210624153,-0.00609951290355306
40873,1.0,1.0,43.0,39.0,-1.93839785164996,-0.10346105275930716
40874,2.0,1.0,46.0,41.0,-1.5505308689741302,-0.2276973851460711
40875,4.0,3.0,142.0,142.0,2.4936341713155437,1.4066203212500428
40876,6.0,5.0,146.0,139.0,4.02218611479669,0.9730033920723999
40877,6.0,4.0,235.0,180.0,6.022291802617503,0.7003256107891715
40878,2.0,1.0,47.0,44.0,-1.4155848190395612,-0.6055843154462984
40879,3.0,1.0,69.0,59.0,-0.5717073278839143,-0.16240393064823613
40880,4.0,3.0,78.0,67.0,1.012401024333549,-0.4448614797264793
40881,3.0,2.0,67.0,61.0,0.3685291861836503,-0.5893434184198584
40882,2.0,1.0,110.0,105.0,0.8817022306927962,-0.21214825570389573
40883,5.0,4.0,124.0,90.0,2.7085366706887366,-0.6378897702498232
40884,3.0,2.0,63.0,63.0,-0.12584286403140016,0.03677453099633071
40885,3.0,2.0,76.0,70.0,0.3800596685941678,-0.4662090367306745
40886,3.0,2.0,53.0,53.0,-0.2945360891708894,-0.050369856036105984
40887,2.0,1.0,51.7,39.0,-1.5215893346437226,0.3704810440679435
40888,3.0,2.0,64.0,59.0,-0.19600195322146177,-0.01690427296527975
40889,4.0,3.0,117.0,109.0,2.0991496417460556,0.36854206533073247
40890,4.0,3.0,72.0,70.0,1.0472702606260502,-0.12496384860643743
40891,3.0,2.0,103.0,70.0,0.3164063994474338,0.20390723106328587
40892,2.0,1.0,54.0,40.0,-1.3693188034335633,0.18941096574694657
40893,4.0,3.0,85.0,85.0,1.4815885611304977,-0.21143415362473583
40894,2.0,1.0,41.0,41.0,-1.705607685438575,0.20086778646972006
40895,3.0,2.0,66.0,62.0,0.05937697849384547,-0.6287846705346443
40896,2.0,1.0,56.0,50.0,-1.2255885669113498,0.5130641680417074
40897,3.0,2.0,110.0,110.0,1.4522348856012512,0.1719730985715731
40898,2.0,1.0,45.0,40.0,-1.2077505436049734,-0.5339420599452331
40899,3.0,2.0,68.0,60.0,-0.09124693172929138,-0.38955687274124723
40900,2.0,1.0,90.0,60.0,-0.7395819231203803,0.40733556022011563
40901,1.0,1.0,31.0,31.0,-2.33523479666157,0.05962109105639958
40902,3.0,2.0,133.0,130.0,1.4953270304296822,1.3085589338721153
40903,3.0,2.0,120.0,110.0,2.4105671626021032,-1.3007631415856489
40904,4.0,3.0,82.0,72.0,1.1106806880264912,-0.26339942859824966
40905,5.0,4.0,231.0,192.0,6.4087069742697595,-0.16768606783743076
40906,2.0,1.0,53.0,50.0,-1.2545154988130838,0.11787219906998203
40907,3.0,2.0,66.0,61.0,-0.05879473907534629,-0.20030960382449922
40908,2.0,1.0,48.0,41.0,-1.5840885399943032,0.14456896871521008
40909,2.0,1.0,37.0,29.0,-1.7971938637784224,-0.7154414642019744
40910,2.0,1.0,65.0,50.0,-0.8638457080174653,-0.19847429299988387
40911,3.0,2.0,146.0,146.0,2.2435347390371008,0.9017306116500549
40912,2.0,1.0,33.0,33.0,-1.8045068723745101,0.20921220302523447
40913,4.0,3.0,110.0,90.0,1.5527940738976778,0.4569226735061065
40914,2.0,1.0,45.0,39.0,-1.5773243906845493,0.3712318396114086
40915,4.0,3.0,107.0,104.0,2.1413926863866792,-0.06281441530258666
40916,3.0,2.0,59.0,54.0,-0.47654308441848814,-0.6260903287421439
40917,2.0,1.0,48.0,43.0,-1.4348205787387998,-0.27183841120221147
40918,1.0,1.0,35.0,35.0,-2.043807385847544,-0.025013951857188764
40919,4.0,3.0,142.0,132.0,3.0522486537584195,0.2759088432202268
40920,1.0,1.0,42.0,36.0,-2.048873029379868,-0.1252234407716253
40921,6.0,4.0,167.0,100.0,3.96181624356414,-0.8110214954449857
40922,3.0,2.0,83.0,60.0,0.2698524082394105,-0.12649946119624508
40923,3.0,2.0,73.0,70.0,0.2608981800868332,-0.5134352211614225
40924,1.0,1.0,29.0,29.0,-2.391096344164655,0.25205499846078716
40925,2.0,1.0,37.0,36.0,-1.7707699513229362,-0.17753243707335462
40926,2.0,1.0,42.0,37.0,-1.5149626005799268,0.23411632523669154
40927,4.0,3.0,145.0,126.0,3.328764729140866,-0.32343775055347457
40928,1.0,1.0,40.0,34.0,-2.1159734869669786,0.2296829167464919
40929,3.0,2.0,72.0,70.0,0.621540550393161,-0.6035061978102155
40930,3.0,2.0,98.0,98.0,1.2991212969623298,-0.26285472190935205
40931,1.0,1.0,33.0,33.0,-2.1557170512261803,0.08755240509123365
40932,4.0,3.0,110.0,98.0,2.0235887772910512,0.011993929520885462
40933,4.0,4.0,217.3,160.0,5.18571774637622,0.11812520110440644
40934,7.0,5.0,200.0,175.0,6.484144242139473,0.09047362883985383
40935,3.0,2.0,90.0,90.0,1.3430265196973892,-0.6752330949618298
